Filename,Href
fr~AP-03R~2007-11-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-03R~2007-11-26.txt,http://www.tbs-sct.gc.ca/pubs_pol/dcgpubs/contracting/contractingpol_f.asp
fr~AP-03R~2007-11-26.txt,#AP-03Rannexa
fr~AP-03R~2007-11-26.txt,#AP-03Rannexb
fr~AP-03R~2007-11-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/lc-pl/index-fra.html
fr~AP-03R~2007-11-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/ga-sm/chapitre06-chapter06-fra.html
fr~AP-03R~2007-11-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/ga-sm/chapitre06-chapter06-fra.html#s6d-482
fr~AP-03R~2007-11-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/ga-sm/chapitre06-chapter06-fra.html#s6d-481
fr~AP-03R~2007-11-26.txt,http://www.tbs-sct.gc.ca/pubs_pol/dcgpubs/contracting/contractingpol_f.asp
fr~AP-03R~2007-11-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/ga-sm/chapitre06-chapter06-fra.html#s6d-481
fr~AP-03R~2007-11-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/ga-sm/chapitre06-chapter06-fra.html#s6a-006
fr~AP-03R~2007-11-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/ga-sm/chapitre06-chapter06-fra.html#s6d-481
fr~AP-03~1996-02-02.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-04~1996-03-29.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-05U2~1999-12-14.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-05U~1996-12-30.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-05~1996-04-03.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-05~1996-04-03.txt,http://www.inac.gc.ca
fr~AP-06~1996-04-26.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-07R~1996-08-05.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-07~1996-05-16.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-08~1996-06-19.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-09~1996-07-05.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/app-acq/arp-pns/historique-historic-fra.html#toc
fr~AP-100~2010-11-08.txt,mailto:susan.blakeney@tpsgc-pwgsc.gc.ca
fr~AP-102~2010-12-20.txt,http://www.tpsgc-pwgsc.gc.ca/app-acq/arp-pns/ap102-pn102-fra.html#anna
fr~AP-102~2010-12-20.txt,mailto:heather.bartlett@tpsgc-pwgsc.gc.ca
fr~AP-103~2013-03-21.txt,mailto:dppapublications.appdpublications@tpsgc-pwgsc.gc.ca
fr~AP-103~2013-03-21.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-15
fr~AP-103~2013-03-21.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-22
fr~AP-103~2013-03-21.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-22
fr~AP-103~2013-03-21.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-22
fr~AP-103~2013-03-21.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-22
fr~AP-103~2013-03-21.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-70
fr~AP-103~2013-03-21.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-103~2013-03-21.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,http://tpsgc-pwgsc5.sondages-surveys.ca/s/base-basic/?l=fra
fr~AP-104~2011-10-04.txt,http://tpsgc-pwgsc5.sondages-surveys.ca/s/normalise-standard/?l=fra
fr~AP-104~2011-10-04.txt,http://tpsgc-pwgsc5.sondages-surveys.ca/s/base-basic/?l=fra
fr~AP-104~2011-10-04.txt,http://tpsgc-pwgsc5.sondages-surveys.ca/s/normalise-standard/?l=fra
fr~AP-104~2011-10-04.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/guide-des-clauses-et-conditions-uniformisees-d-achat/2
fr~AP-104~2011-10-04.txt,mailto:Modernizingtogether.modernisonsensemble@tpsgc-pwgsc.gc.ca
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-30
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-30
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-30
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-30
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-60
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-70
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-75
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2-annexes#_2-1
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-5
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-5
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-15
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-40
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-45
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-60
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-95
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-110
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-195
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-10
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-10
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-10
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-15
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-100
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-5#_5-45
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-5#_5-45
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-20
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-25
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-8#_8-70
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-8#_8-70
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-8#_8-70
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-8-annexes#_8-1
fr~AP-104~2011-10-04.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/glossaire
fr~AP-105R1~2014-09-02.txt,http://intranet.tpsgc-pwgsc.gc.ca/app-acq/text/ca-pc/risque-risk-fra.html
fr~AP-105R1~2014-09-02.txt,https://achatsetventes.gc.ca/politiques-et-lignes-directrices/guide-des-approvisionnements/resume-des-modifications-au-guide-des-approvisionnements
fr~AP-105R1~2014-09-02.txt,mailto:modernizingtogether.modernisonsensemble@tpsgc-pwgsc.gc.ca
fr~AP-105R1~2014-09-02.txt,mailto:jo-anne.carriere@tpsgc-pwgsc.gc.ca
fr~AP-105R1~2014-09-02.txt,mailto:susan.blakeney@tpsgc-pwgsc.gc.ca
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-1
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-26
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-30
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-30
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2-annexes#_2-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2-annexes#_2-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-15
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-60
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-90
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-110
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-15
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-100
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-5#_5-35
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-5#_5-45
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-10
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-10
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-10
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-20
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-20
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-25
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-25
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-25
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-30
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-30
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-30
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-1
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-2
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-3
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-4
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-8#_8-70
fr~AP-105R1~2014-09-02.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/glossaire
fr~AP-105~2012-04-05.txt,mailto:susan.blakeney@pwgsc-tpsgc.gc.ca
fr~AP-105~2012-04-05.txt,mailto:Modernizingtogether.modernisonsensemble@pwgsc-tpsgc.gc.ca
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-5
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-10
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-10
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-10
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-10
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-20
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-20
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-25
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-25
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-25
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-25
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-30
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-30
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6#_6-30
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-2#_2-75
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-1
fr~AP-105~2012-04-05.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-6-annexes#_6-2
